data_instance,card,sol_status,obj_val,obj_bound,gap,time,num_open
IEEE118_P_100_1,10,OPTIMAL,1545.1857383341696,1544.353329185848,0.0005387113844443274,35.16826057434082,10.0
IEEE118_P_100_1,15,TIME_LIMIT,1539.8300171341643,1529.4370446574924,0.0067494284180891016,600.0070323944092,14.999991955872304
IEEE118_P_100_1,20,TIME_LIMIT,1534.4003027606743,1529.835225072301,0.002975154319351925,600.0211372375488,20.0
IEEE118_P_100_1,25,OPTIMAL,1531.7556139420412,1530.5839405125844,0.000764921909730434,516.6805438995361,25.0
IEEE118_P_100_2,10,TIME_LIMIT,1612.6908829646359,1589.246115699373,0.014537669625913713,600.0004997253418,10.0
IEEE118_P_100_2,15,TIME_LIMIT,1602.3454735451403,1591.249296657301,0.006924959112150291,600.0157070159912,15.0
IEEE118_P_100_2,20,OPTIMAL,1594.8466625709598,1593.994496085936,0.0005343250263634399,76.46437454223633,20.0
IEEE118_P_100_2,25,TIME_LIMIT,1595.7137777876917,1590.7255020371026,0.0031260466758047684,600.0021362304688,24.999996666293782
IEEE118_P_100_3,10,OPTIMAL,1601.6793015620856,1600.1676154544934,0.0009438132253553027,324.6130561828613,10.0
IEEE118_P_100_3,15,TIME_LIMIT,1599.127434967112,1597.0841494313083,0.0012777502850145172,600.0163173675537,15.0
IEEE118_P_100_3,20,OPTIMAL,1600.4062881441046,1598.9803027786165,0.0008910145980128969,156.0193920135498,19.0
IEEE118_P_100_3,25,OPTIMAL,1600.4102971707273,1598.8714801007493,0.0009615141021639142,94.5942211151123,24.0
IEEE118_P_100_4,10,OPTIMAL,1689.8717957865933,1688.3142281506189,0.0009217075756030686,177.8204689025879,10.0
IEEE118_P_100_4,15,TIME_LIMIT,1688.4399006993847,1675.6212156349225,0.007592029221266606,600.0130996704102,14.999999373766741
IEEE118_P_100_4,20,OPTIMAL,1679.0553569171389,1678.7163643611364,0.0002018948062706572,32.47990036010742,20.0
IEEE118_P_100_4,25,TIME_LIMIT,1679.816889423694,1675.2248188104186,0.002733673320102654,600.0095806121826,25.0
IEEE118_P_100_5,10,TIME_LIMIT,1454.5088353249284,1449.887682571797,0.003177122504105668,600.013708114624,10.0
IEEE118_P_100_5,15,OPTIMAL,1450.112580208518,1449.8876825721634,0.00015508977676911625,393.84391593933105,15.0
IEEE118_P_100_5,20,OPTIMAL,1451.109522616941,1449.8876825712966,0.0008420040159620828,9.829023361206055,20.0
IEEE118_P_100_5,25,OPTIMAL,1450.8097464663292,1449.8876825712887,0.000635551213580117,16.48372459411621,25.0
IEEE118_P_100_6,10,TIME_LIMIT,1504.1326492741089,1497.3545831816687,0.004506295435918696,600.007869720459,10.0
IEEE118_P_100_6,15,OPTIMAL,1497.3962179725286,1497.3545831815945,2.780479236845785e-5,29.51914405822754,15.0
IEEE118_P_100_6,20,OPTIMAL,1498.3134208462088,1497.3545831816155,0.0006399446546049411,17.891645431518555,20.0
IEEE118_P_100_6,25,OPTIMAL,1498.6378147598462,1497.3545831815916,0.0008562653134841705,4.583124160766602,24.0
IEEE118_P_100_7,10,OPTIMAL,1500.9401785688867,1500.7885527668464,0.00010102054978962784,15.865066528320312,10.0
IEEE118_P_100_7,15,OPTIMAL,1501.453691062598,1500.788552769401,0.00044299620904480466,7.451372146606445,15.0
IEEE118_P_100_7,20,OPTIMAL,1502.10342581359,1500.788552766388,0.0008753545359168243,10.169466018676758,19.0
IEEE118_P_100_7,25,OPTIMAL,1500.8607851490983,1500.788552766403,4.8127303618084296e-5,3.0305404663085938,25.0
IEEE118_P_100_8,10,TIME_LIMIT,1545.7719670030071,1531.6755264870608,0.009119353188476438,600.009298324585,10.0
IEEE118_P_100_8,15,TIME_LIMIT,1537.4440949913965,1532.3242699893829,0.0033300885662722345,600.0110130310059,15.0
IEEE118_P_100_8,20,TIME_LIMIT,1537.7557526807714,1531.6755264868007,0.003953960948200673,600.0051460266113,20.0
IEEE118_P_100_8,25,OPTIMAL,1534.3096454466643,1533.1229503792904,0.0007734390974439895,6.9930419921875,24.0
IEEE118_P_100_9,10,TIME_LIMIT,1605.6187443500908,1600.8574495859912,0.0029653956026944868,600.0410919189453,9.999993694672241
IEEE118_P_100_9,15,OPTIMAL,1600.0004474892162,1598.5432383879886,0.0009107554335464721,113.44227981567383,15.0
IEEE118_P_100_9,20,OPTIMAL,1599.91884864517,1598.5432383878494,0.0008598000195357044,56.218217849731445,20.0
IEEE118_P_100_9,25,OPTIMAL,1598.576749720573,1598.5432383878328,2.0963230414772473e-5,59.46987724304199,25.0
IEEE118_P_100_10,10,OPTIMAL,1614.6908431449383,1614.252189250568,0.0002716643227602773,162.11391067504883,10.0
IEEE118_P_100_10,15,TIME_LIMIT,1609.6715836165497,1605.0968137362859,0.0028420517121793307,600.0114593505859,14.9999947645573
IEEE118_P_100_10,20,OPTIMAL,1605.8290755951002,1605.0968137362229,0.000456002366631685,5.920927047729492,20.0
IEEE118_P_100_10,25,OPTIMAL,1606.7015042936696,1605.0968137362208,0.0009987484004716823,5.295629501342773,23.0
IEEE118_P_100_11,10,OPTIMAL,1484.1800100285027,1482.7493066033057,0.0009639689360655631,21.824098587036133,10.0
IEEE118_P_100_11,15,OPTIMAL,1484.0524615557053,1482.7493066033053,0.0008781057180647037,3.2023754119873047,15.0
IEEE118_P_100_11,20,OPTIMAL,1483.6108612831158,1482.7493066033076,0.0005807147293752799,8.883613586425781,19.0
IEEE118_P_100_11,25,OPTIMAL,1484.0524615556944,1482.7493066033096,0.0008781057180544451,4.37872314453125,23.0
IEEE118_P_100_12,10,OPTIMAL,1456.8341885205198,1456.8182933766936,1.0910743275643855e-5,19.867088317871094,10.0
IEEE118_P_100_12,15,OPTIMAL,1457.2977790987568,1456.8182933786295,0.0003290238460555513,3.4298133850097656,15.0
IEEE118_P_100_12,20,OPTIMAL,1456.9542914057356,1456.8182933766934,9.334406017018381e-5,8.764062881469727,20.0
IEEE118_P_100_12,25,OPTIMAL,1457.0593486531493,1456.818293376707,0.00016543957297625626,8.995521545410156,25.0
IEEE118_P_100_13,10,TIME_LIMIT,1492.935178514438,1484.9289153134832,0.005362766794015388,600.0153713226318,10.000000000055564
IEEE118_P_100_13,15,TIME_LIMIT,1492.8269343268055,1485.9841947433538,0.0045837460633288045,600.0073318481445,15.0
IEEE118_P_100_13,20,TIME_LIMIT,1492.8627008364897,1484.9289153118416,0.0053144776945680235,600.0047473907471,19.00000130792526
IEEE118_P_100_13,25,TIME_LIMIT,1497.7440511537277,1484.9289153126138,0.008556292265852975,600.0273208618164,25.0
IEEE118_P_100_14,10,TIME_LIMIT,1645.42406854605,1636.1086638411518,0.00566140053678048,600.0065307617188,10.0
IEEE118_P_100_14,15,OPTIMAL,1632.8690292752053,1631.455016279102,0.0008659684094388068,531.6282539367676,15.0
IEEE118_P_100_14,20,TIME_LIMIT,1635.6646446725115,1631.4550162791234,0.0025736500492929406,600.0066242218018,18.999997672272855
IEEE118_P_100_14,25,OPTIMAL,1633.06053524144,1631.4550162789662,0.0009831349958110305,15.54994010925293,25.0
IEEE118_P_100_15,10,TIME_LIMIT,1694.3107645930868,1689.4219777328733,0.0028854133269864447,600.003719329834,10.0
IEEE118_P_100_15,15,TIME_LIMIT,1694.2629774831912,1684.9231753693814,0.005512604736062864,600.0126914978027,14.000000577912857
IEEE118_P_100_15,20,TIME_LIMIT,1702.2817538961228,1683.3506300344604,0.011121028477414804,600.0114669799805,20.0
IEEE118_P_100_15,25,TIME_LIMIT,1694.2570653816567,1685.0006678388309,0.00546339615868194,600.0229644775391,24.00000114667901
IEEE118_P_100_16,10,OPTIMAL,1452.9553146522735,1451.87646206114,0.0007425228981606014,312.4948272705078,10.0
