data_instance,card,max_path,max_edge,conv_level,sol_status,obj_val,obj_bound,gap,time,num_open
IEEE118_P_1.0_5,15,11,5,1,OPTIMAL,1449.9276297953265,1449.8876825712916,2.7551184772265587e-5,5.341604232788086,15.0
IEEE118_P_1.0_5,20,11,5,1,OPTIMAL,1449.9326171158027,1449.8876825712864,3.099078121691785e-5,4.771556854248047,20.0
IEEE118_P_1.0_5,25,11,5,1,OPTIMAL,1449.903235227876,1449.8876825712873,1.0726685899270002e-5,2.603120803833008,25.0
IEEE118_P_1.0_6,10,11,5,1,OPTIMAL,1504.132653911119,1504.132653911119,0.0,48.6536750793457,10.0
IEEE118_P_1.0_6,15,11,5,1,OPTIMAL,1497.3912624878496,1497.3545831815954,2.4495472341182943e-5,7.929533004760742,15.0
IEEE118_P_1.0_6,20,11,5,1,OPTIMAL,1497.3993436085634,1497.3545831815952,2.9892110717992213e-5,28.37317657470703,20.0
IEEE118_P_1.0_6,25,11,5,1,OPTIMAL,1497.3585246956618,1497.3545831816004,2.6323114981122532e-6,7.489227294921875,25.0
IEEE118_P_1.0_7,10,11,5,1,OPTIMAL,1500.9145826713852,1500.7885527664002,8.396873908752106e-5,6.636178970336914,10.0
IEEE118_P_1.0_7,15,11,5,1,OPTIMAL,1500.8325306004392,1500.788552766385,2.9302292665930666e-5,2.164724349975586,15.0
IEEE118_P_1.0_7,20,11,5,1,OPTIMAL,1500.8090063064665,1500.7885527663852,1.362834311047441e-5,3.349163055419922,20.0
IEEE118_P_1.0_7,25,11,5,1,OPTIMAL,1500.7983615971466,1500.7885527664291,6.5357418880950204e-6,2.340646743774414,25.0
IEEE118_P_1.0_8,10,11,5,1,OPTIMAL,1540.957539748968,1540.957539748968,0.0,54.34781265258789,10.0
IEEE118_P_1.0_8,15,11,5,1,TIME_LIMIT,1541.598941093105,1531.6755264868364,0.006437092256454303,60.01957321166992,15.0
IEEE118_P_1.0_8,20,11,5,1,TIME_LIMIT,1533.9939862546023,1532.3242699893672,0.0010884764087712724,60.018959045410156,18.99999701622974
IEEE118_P_1.0_8,25,11,5,1,OPTIMAL,1534.0281631938087,1533.9915158834901,2.388959420555003e-5,5.914081573486328,25.0
IEEE118_P_1.0_9,10,11,5,1,OPTIMAL,1605.632585524432,1605.6259377738043,4.140268880731428e-6,12.697179794311523,10.0
IEEE118_P_1.0_9,15,11,5,1,TIME_LIMIT,1605.248454044799,1598.5432383878233,0.004177057850503057,60.019073486328125,15.0
IEEE118_P_1.0_9,20,11,5,1,OPTIMAL,1598.7128980061811,1598.5620274631074,9.437000430905125e-5,10.022361755371094,20.0
IEEE118_P_1.0_9,25,11,5,1,OPTIMAL,1598.5833812958977,1598.543238387849,2.5111550963405518e-5,24.633621215820312,25.0
IEEE118_P_1.0_10,10,11,5,1,OPTIMAL,1614.690843144918,1614.690843144918,0.0,5.578029632568359,10.0
IEEE118_P_1.0_10,15,11,5,1,TIME_LIMIT,1614.2490138486596,1605.0968137362995,0.0056696333922729904,60.00913047790527,14.999998389069532
IEEE118_P_1.0_10,20,11,5,1,OPTIMAL,1605.8439932003225,1605.826447072244,1.0926421341543217e-5,6.430305480957031,20.0
IEEE118_P_1.0_10,25,11,5,1,TIME_LIMIT,1605.872502479745,1605.0968137362224,0.0004830325834241219,60.01123046875,25.0
IEEE118_P_1.0_11,10,11,5,1,OPTIMAL,1482.8749409157092,1482.7493066033023,8.472347123843865e-5,2.3504714965820312,10.0
IEEE118_P_1.0_11,15,11,5,1,OPTIMAL,1482.7498724938196,1482.7493066033062,3.816493421237998e-7,2.1057682037353516,15.0
IEEE118_P_1.0_11,20,11,5,1,OPTIMAL,1482.8309411664259,1482.749306603305,5.505318297215974e-5,3.895303726196289,20.0
IEEE118_P_1.0_11,25,11,5,1,OPTIMAL,1482.8848344935195,1482.7493066033064,9.139475100194634e-5,2.4570178985595703,25.0
IEEE118_P_1.0_12,10,11,5,1,OPTIMAL,1456.834188520506,1456.8182933766955,1.0910743264874865e-5,2.4578723907470703,10.0
IEEE118_P_1.0_12,15,11,5,1,OPTIMAL,1456.9091655235493,1456.8182933766889,6.237324124991995e-5,3.4671249389648438,15.0
IEEE118_P_1.0_12,20,11,5,1,OPTIMAL,1456.9442356378577,1456.8182933767089,8.644274644709055e-5,7.450544357299805,20.0
IEEE118_P_1.0_12,25,11,5,1,OPTIMAL,1456.8271400676686,1456.8182933767202,6.072574229975031e-6,2.1581172943115234,25.0
IEEE118_P_1.0_13,10,11,5,1,OPTIMAL,1492.9352120913197,1492.8756259991685,3.991204150631051e-5,12.787153244018555,10.0
