data_instance,card,max_path,max_edge,conv_level,sol_status,obj_val,obj_bound,gap,time,num_open
IEEE118_P_1.0_5,15,11,5,1,OPTIMAL,1449.9276297953265,1449.8876825712916,2.7551184772265587e-5,6.205192565917969,15.0
IEEE118_P_1.0_5,20,11,5,1,OPTIMAL,1449.9326171158027,1449.8876825712864,3.099078121691785e-5,6.265483856201172,20.0
IEEE118_P_1.0_5,25,11,5,1,OPTIMAL,1449.903235227876,1449.8876825712873,1.0726685899270002e-5,3.628843307495117,25.0
IEEE118_P_1.0_6,10,11,5,1,OPTIMAL,1504.132653911119,1504.132653911119,0.0,54.26257133483887,10.0
IEEE118_P_1.0_6,15,11,5,1,OPTIMAL,1497.3912624878496,1497.3545831815954,2.4495472341182943e-5,9.620630264282227,15.0
IEEE118_P_1.0_6,20,11,5,1,OPTIMAL,1497.3993436085634,1497.3545831815952,2.9892110717992213e-5,31.735307693481445,20.0
IEEE118_P_1.0_6,25,11,5,1,OPTIMAL,1497.3585246956618,1497.3545831816004,2.6323114981122532e-6,8.75520133972168,25.0
IEEE118_P_1.0_7,10,11,5,1,OPTIMAL,1500.9145826713852,1500.7885527664002,8.396873908752106e-5,7.816852569580078,10.0
IEEE118_P_1.0_7,15,11,5,1,OPTIMAL,1500.8325306004392,1500.788552766385,2.9302292665930666e-5,2.873626708984375,15.0
IEEE118_P_1.0_7,20,11,5,1,OPTIMAL,1500.8090063064665,1500.7885527663852,1.362834311047441e-5,3.815021514892578,20.0
IEEE118_P_1.0_7,25,11,5,1,OPTIMAL,1500.7983615971466,1500.7885527664291,6.5357418880950204e-6,3.0171852111816406,25.0
IEEE118_P_1.0_8,10,11,5,1,OPTIMAL,1540.957539748968,1540.957539748968,0.0,59.146461486816406,10.0
IEEE118_P_1.0_8,15,11,5,1,TIME_LIMIT,1537.4153478742867,1532.1257244910714,0.0034405948857795495,3600.0300483703613,14.000010524196313
IEEE118_P_1.0_8,20,11,5,1,TIME_LIMIT,1533.9902909835068,1532.3242699893672,0.0010860701035281743,3600.02520942688,19.999993450884887
IEEE118_P_1.0_8,25,11,5,1,OPTIMAL,1534.0281631938087,1533.9915158834901,2.388959420555003e-5,11.301666259765625,25.0
IEEE118_P_1.0_9,10,11,5,1,OPTIMAL,1605.632585524432,1605.6259377738043,4.140268880731428e-6,19.21985626220703,10.0
IEEE118_P_1.0_9,15,11,5,1,OPTIMAL,1598.6549194453632,1598.5432383878515,6.985939001176458e-5,2011.7524642944336,15.0
IEEE118_P_1.0_9,20,11,5,1,OPTIMAL,1598.7128980061811,1598.5620274631074,9.437000430905125e-5,15.83907699584961,20.0
IEEE118_P_1.0_9,25,11,5,1,OPTIMAL,1598.5833812958977,1598.543238387849,2.5111550963405518e-5,38.079750061035156,25.0
IEEE118_P_1.0_10,10,11,5,1,OPTIMAL,1614.690843144918,1614.690843144918,0.0,7.788841247558594,10.0
IEEE118_P_1.0_10,15,11,5,1,TIME_LIMIT,1605.8162505431048,1605.0968137362995,0.0004480193836387022,3600.0293350219727,14.000008252303388
IEEE118_P_1.0_10,20,11,5,1,OPTIMAL,1605.8439932003225,1605.826447072244,1.0926421341543217e-5,12.171348571777344,20.0
IEEE118_P_1.0_10,25,11,5,1,OPTIMAL,1605.82655453911,1605.672713597049,9.580171758031376e-5,439.03407287597656,24.0
