data_instance,card,max_path,max_edge,conv_level,sol_status,obj_val,obj_bound,gap,time,num_open
IEEE300_P_1.0_1,10,15,5,3,TIME_LIMIT,40499.90496008958,39954.41026002685,0.013469036547129774,600.0487995147705,10.0
IEEE300_P_1.0_1,15,15,5,3,TIME_LIMIT,39308.16840254385,39155.519510796,0.0038833885665853197,600.053539276123,15.0
IEEE300_P_1.0_1,20,15,5,3,OPTIMAL,39187.71375886714,39155.519510793616,0.0008215393291791266,123.39647674560547,20.0
IEEE300_P_1.0_1,25,15,5,3,OPTIMAL,39187.20628723003,39155.51951079351,0.0008086000365596145,79.52024841308594,25.0
IEEE300_P_1.0_2,10,15,5,3,TIME_LIMIT,42221.69242620456,41735.965111832294,0.011504212324534874,600.0452766418457,10.0
IEEE300_P_1.0_2,15,15,5,3,TIME_LIMIT,41450.76264235978,41299.12937075255,0.003658153962462371,600.0256690979004,14.99999999658445
IEEE300_P_1.0_2,20,15,5,3,OPTIMAL,41310.99846470764,41299.12937073857,0.00028731075040975526,205.55896377563477,20.0
IEEE300_P_1.0_2,25,15,5,3,OPTIMAL,41300.314601079874,41267.620684347756,0.000791614229768194,56.6962833404541,25.0
IEEE300_P_1.0_3,10,15,5,3,TIME_LIMIT,41752.77253770875,41218.86412296489,0.0127873763176244,600.0563945770264,10.0
IEEE300_P_1.0_3,15,15,5,3,TIME_LIMIT,40736.33957074657,40689.870830549,0.0011407195807778942,600.0471305847168,15.0
IEEE300_P_1.0_3,20,15,5,3,OPTIMAL,40700.69006534393,40689.870830546264,0.00026582435777613474,17.38905906677246,20.0
IEEE300_P_1.0_3,25,15,5,3,OPTIMAL,40691.20861930076,40689.8708305464,3.2876604056596045e-5,52.10283660888672,25.0
IEEE300_P_1.0_4,10,15,5,3,TIME_LIMIT,42746.24215202809,42090.81096876814,0.015333071406110768,600.0363368988037,10.0
IEEE300_P_1.0_4,15,15,5,3,TIME_LIMIT,41879.51182668093,41683.63868715719,0.004677063580262475,600.0410976409912,15.0
IEEE300_P_1.0_4,20,15,5,3,OPTIMAL,41715.534062627325,41683.638687155515,0.0007645922841099232,163.01440620422363,20.0
IEEE300_P_1.0_4,25,15,5,3,OPTIMAL,41687.44666433948,41684.10209835948,8.02295714325718e-5,75.97951698303223,25.0
IEEE300_P_1.0_5,10,15,5,3,TIME_LIMIT,43110.8400544291,42583.66973588661,0.01222825437585812,600.0413570404053,10.0
IEEE300_P_1.0_5,15,15,5,3,TIME_LIMIT,42279.76248088832,42172.48608488187,0.0025372989277065985,600.0424671173096,15.0
IEEE300_P_1.0_5,20,15,5,3,OPTIMAL,42201.77442677503,42172.486084880846,0.0006940073561362744,599.4835376739502,20.0
IEEE300_P_1.0_5,25,15,5,3,OPTIMAL,42211.06230491752,42172.48608488077,0.0009138888701280605,51.95785903930664,24.0
IEEE300_P_1.0_6,10,15,5,3,TIME_LIMIT,43179.69195137486,42734.25468704676,0.010315897223854837,600.039909362793,10.0
IEEE300_P_1.0_6,15,15,5,3,TIME_LIMIT,42360.26137230384,42199.80557708045,0.0037878849191496726,600.046272277832,15.0
IEEE300_P_1.0_6,20,15,5,3,OPTIMAL,42201.983871653996,42199.8055770663,5.161592863319346e-5,78.22861289978027,20.0
IEEE300_P_1.0_6,25,15,5,3,OPTIMAL,42214.584622491224,42199.80557706683,0.0003500933517777877,67.70530700683594,25.0
IEEE300_P_1.0_7,10,15,5,3,TIME_LIMIT,43586.5022987417,43251.62306153106,0.007683094984667021,600.0682601928711,10.0
IEEE300_P_1.0_7,15,15,5,3,TIME_LIMIT,42646.91487185912,42523.460712597735,0.0028947969538318102,600.0657730102539,15.0
IEEE300_P_1.0_7,20,15,5,3,OPTIMAL,42537.53110004172,42523.460712595945,0.00033077583681771436,65.7110767364502,20.0
