data_instance,card,max_path,max_edge,conv_level,sol_status,obj_val,obj_bound,gap,time,num_open
IEEE300_P_1.0_1,45,15,5,4,OPTIMAL,39170.51981457587,39167.89762768125,6.694286690694885e-5,64.3404312133789,45.0
IEEE300_P_1.0_2,45,15,5,4,OPTIMAL,41319.81437073744,41299.12937073872,0.0005006072828189217,49.37114715576172,44.0
IEEE300_P_1.0_3,45,15,5,4,OPTIMAL,40724.66757499217,40689.87083054632,0.0008544390051010712,16.752119064331055,41.0
IEEE300_P_1.0_4,45,15,5,4,OPTIMAL,41691.9865358462,41677.79006114656,0.0003405084736711279,48.73810577392578,45.0
IEEE300_P_1.0_5,45,15,5,4,OPTIMAL,42195.49177380412,42168.79091925267,0.0006327892727161847,54.271671295166016,43.0
IEEE300_P_1.0_6,45,15,5,4,TIME_LIMIT,42199.88736125835,42088.01446462239,0.0026510235839790623,600.0386409759521,42.0
IEEE300_P_1.0_7,45,15,5,4,OPTIMAL,42542.62374877258,42523.4607125952,0.0004504432140937606,35.55228614807129,45.0
IEEE300_P_1.0_8,45,15,5,4,OPTIMAL,39798.21873596826,39762.46985707306,0.0008982532392307135,58.2149543762207,44.0
IEEE300_P_1.0_9,45,15,5,4,OPTIMAL,42577.58559262655,42546.7620641191,0.0007239379142434474,13.80430793762207,45.0
IEEE300_P_1.0_10,45,15,5,4,TIME_LIMIT,41396.01481551888,41337.881096707315,0.0014043312881840803,600.0238075256348,45.0
IEEE300_P_1.0_11,45,15,5,4,OPTIMAL,40536.19235291984,40503.25001623092,0.0008126648009292858,17.917789459228516,45.0
IEEE300_P_1.0_12,45,15,5,4,OPTIMAL,42150.44940030589,42109.093276154126,0.0009811549992979948,37.517311096191406,45.0
IEEE300_P_1.0_13,45,15,5,4,OPTIMAL,39391.34105389482,39384.11733457515,0.00018338343215548863,20.15277099609375,45.0
IEEE300_P_1.0_14,45,15,5,4,OPTIMAL,40288.77083064271,40279.140957920565,0.0002390212588669872,32.158390045166016,45.0
IEEE300_P_1.0_15,45,15,5,4,OPTIMAL,41755.87010291798,41715.79885536361,0.0009596554318136305,41.61521911621094,45.0
IEEE300_P_1.0_16,45,15,5,4,OPTIMAL,40559.38026549534,40548.32276224371,0.00027262505440781877,62.64799499511719,44.0
IEEE300_P_1.0_17,45,15,5,4,OPTIMAL,39970.42286478104,39959.66009888583,0.00026926825196757075,25.6319637298584,43.0
IEEE300_P_1.0_18,45,15,5,4,TIME_LIMIT,39233.45461271406,39189.792188016916,0.001112887588619107,600.0495262145996,45.0
IEEE300_P_1.0_19,45,15,5,4,OPTIMAL,40056.29774703342,40040.012255125934,0.00040656508023622853,27.33339500427246,45.0
IEEE300_P_1.0_20,45,15,5,4,OPTIMAL,40512.69180249798,40496.453128691785,0.00040082929777567885,62.006591796875,45.0
IEEE300_P_1.0_1,45,15,7,4,OPTIMAL,39170.03637848219,39155.51951079347,0.0003706115447136405,75.39357566833496,43.0
IEEE300_P_1.0_2,45,15,7,4,OPTIMAL,41302.32687573185,41299.12937073873,7.741706666409255e-5,17.01311683654785,45.0
IEEE300_P_1.0_3,45,15,7,4,OPTIMAL,40696.77939696297,40689.87083054643,0.00016975707952593172,58.1674747467041,45.0
IEEE300_P_1.0_4,45,15,7,4,OPTIMAL,41692.5155266113,41683.638687155544,0.00021291206212035053,48.17593574523926,45.0
IEEE300_P_1.0_5,45,15,7,4,OPTIMAL,42210.97110874938,42172.48608488076,0.0009117303596136027,45.38651466369629,45.0
IEEE300_P_1.0_6,45,15,7,4,TIME_LIMIT,42199.916031485045,42088.01446462236,0.0026517011735092723,600.0260581970215,44.000003702993865
IEEE300_P_1.0_7,45,15,7,4,OPTIMAL,42532.3496113111,42531.60396723414,1.7531222323110593e-5,28.093286514282227,44.0
IEEE300_P_1.0_8,45,15,7,4,OPTIMAL,39793.76066183829,39787.25273185478,0.00016354146668408402,85.67279434204102,45.0
IEEE300_P_1.0_9,45,15,7,4,OPTIMAL,42580.681472394186,42546.7620641191,0.0007965914847340866,21.906219482421875,45.0
IEEE300_P_1.0_10,45,15,7,4,OPTIMAL,41426.4462644036,41392.15620228871,0.000827733614803426,20.667827606201172,45.0
IEEE300_P_1.0_11,45,15,7,4,OPTIMAL,40528.59290687884,40494.95075275625,0.0008300844344605003,48.05187225341797,43.0
IEEE300_P_1.0_12,45,15,7,4,OPTIMAL,42118.019119887635,42109.09327615411,0.00021192458524974282,15.959909439086914,43.0
IEEE300_P_1.0_13,45,15,7,4,OPTIMAL,39418.3807184296,39384.63673961068,0.0008560468036462387,24.859281539916992,44.0
IEEE300_P_1.0_14,45,15,7,4,OPTIMAL,40305.278477191925,40279.14095792047,0.0006484887404076795,53.19844436645508,45.0
IEEE300_P_1.0_15,45,15,7,4,OPTIMAL,41733.27664756028,41715.798855363646,0.0004187975064654399,37.59458541870117,45.0
IEEE300_P_1.0_16,45,15,7,4,OPTIMAL,40553.23853531601,40535.83470887601,0.0004291599652354358,14.29017448425293,44.0
IEEE300_P_1.0_17,45,15,7,4,OPTIMAL,39971.657509656165,39967.57516132346,0.00010213107454245028,60.717641830444336,44.0
IEEE300_P_1.0_18,45,15,7,4,OPTIMAL,39250.03238922682,39233.3518463043,0.0004249816345909296,87.83623886108398,43.0
IEEE300_P_1.0_19,45,15,7,4,OPTIMAL,40042.88209074509,40040.0122551254,7.166905751657404e-5,22.815750122070312,45.0
IEEE300_P_1.0_20,45,15,7,4,OPTIMAL,40502.78006880625,40467.05916230066,0.0008819371520894113,27.68625259399414,45.0
